[2026-01-29 09:18:50] [BBIC] REPORT: 2026-01-29_09-18-50 | COMPANIES: 27 | TRENDS: 108 | INSIGHTS: 3
[2026-01-29 22:44:02] [BBIC] REPORT: 2026-01-29_22-44-02 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 22:57:30] [BBIC] REPORT: 2026-01-29_22-57-30 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 22:59:38] [BBIC] REPORT: 2026-01-29_22-59-38 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:01:47] [BBIC] REPORT: 2026-01-29_23-01-47 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:03:55] [BBIC] REPORT: 2026-01-29_23-03-55 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:06:03] [BBIC] REPORT: 2026-01-29_23-06-03 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:08:11] [BBIC] REPORT: 2026-01-29_23-08-11 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:10:19] [BBIC] REPORT: 2026-01-29_23-10-19 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:12:27] [BBIC] REPORT: 2026-01-29_23-12-27 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:14:35] [BBIC] REPORT: 2026-01-29_23-14-35 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:16:42] [BBIC] REPORT: 2026-01-29_23-16-42 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:18:50] [BBIC] REPORT: 2026-01-29_23-18-50 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:20:57] [BBIC] REPORT: 2026-01-29_23-20-57 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:23:05] [BBIC] REPORT: 2026-01-29_23-23-05 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:25:13] [BBIC] REPORT: 2026-01-29_23-25-13 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:27:22] [BBIC] REPORT: 2026-01-29_23-27-22 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:29:30] [BBIC] REPORT: 2026-01-29_23-29-30 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:31:38] [BBIC] REPORT: 2026-01-29_23-31-38 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:33:46] [BBIC] REPORT: 2026-01-29_23-33-46 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:35:54] [BBIC] REPORT: 2026-01-29_23-35-54 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:38:02] [BBIC] REPORT: 2026-01-29_23-38-02 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:40:10] [BBIC] REPORT: 2026-01-29_23-40-10 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:42:18] [BBIC] REPORT: 2026-01-29_23-42-17 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:44:26] [BBIC] REPORT: 2026-01-29_23-44-26 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:46:34] [BBIC] REPORT: 2026-01-29_23-46-34 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:48:42] [BBIC] REPORT: 2026-01-29_23-48-42 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:50:49] [BBIC] REPORT: 2026-01-29_23-50-49 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:52:57] [BBIC] REPORT: 2026-01-29_23-52-57 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:55:06] [BBIC] REPORT: 2026-01-29_23-55-05 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:57:13] [BBIC] REPORT: 2026-01-29_23-57-13 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-29 23:59:22] [BBIC] REPORT: 2026-01-29_23-59-22 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:14:21] [BBIC] REPORT: 2026-01-30_00-14-21 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:16:28] [BBIC] REPORT: 2026-01-30_00-16-28 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:18:35] [BBIC] REPORT: 2026-01-30_00-18-35 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:20:43] [BBIC] REPORT: 2026-01-30_00-20-43 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:22:50] [BBIC] REPORT: 2026-01-30_00-22-50 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:24:58] [BBIC] REPORT: 2026-01-30_00-24-58 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:27:06] [BBIC] REPORT: 2026-01-30_00-27-06 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:29:14] [BBIC] REPORT: 2026-01-30_00-29-14 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:31:22] [BBIC] REPORT: 2026-01-30_00-31-22 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:33:30] [BBIC] REPORT: 2026-01-30_00-33-30 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:35:38] [BBIC] REPORT: 2026-01-30_00-35-38 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:37:45] [BBIC] REPORT: 2026-01-30_00-37-45 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:39:53] [BBIC] REPORT: 2026-01-30_00-39-53 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:42:01] [BBIC] REPORT: 2026-01-30_00-42-01 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:44:09] [BBIC] REPORT: 2026-01-30_00-44-09 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:46:16] [BBIC] REPORT: 2026-01-30_00-46-16 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:48:23] [BBIC] REPORT: 2026-01-30_00-48-23 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:50:31] [BBIC] REPORT: 2026-01-30_00-50-31 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:52:38] [BBIC] REPORT: 2026-01-30_00-52-38 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:54:47] [BBIC] REPORT: 2026-01-30_00-54-47 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:56:54] [BBIC] REPORT: 2026-01-30_00-56-54 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 00:59:01] [BBIC] REPORT: 2026-01-30_00-59-01 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 01:01:09] [BBIC] REPORT: 2026-01-30_01-01-09 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 01:03:17] [BBIC] REPORT: 2026-01-30_01-03-17 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 01:05:25] [BBIC] REPORT: 2026-01-30_01-05-25 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 01:07:32] [BBIC] REPORT: 2026-01-30_01-07-32 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 01:09:40] [BBIC] REPORT: 2026-01-30_01-09-40 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 01:11:48] [BBIC] REPORT: 2026-01-30_01-11-48 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 01:13:56] [BBIC] REPORT: 2026-01-30_01-13-56 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
[2026-01-30 01:16:14] [BBIC] REPORT: 2026-01-30_01-16-14 | COMPANIES: 41 | TRENDS: 150 | INSIGHTS: 3
